,序号,基金代码,基金简称,日期,单位净值,累计净值,日增长率,近1周,近1月,近3月,近6月,近1年,近2年,近3年,今年来,成立来,自定义,手续费
1101,1102,006015,华安信用四季红债券C,2021-11-15,1.0490,1.1720,0.10,0.10,0.67,0.67,2.01,3.91,5.99,9.79,3.11,12.33,3.8060,0.00%
1102,1103,006885,汇添富AAA级信用纯债C,2021-11-15,1.0984,1.0984,0.03,0.02,0.51,0.58,2.01,4.01,6.77,,3.35,9.84,4.0064,0.00%
1103,1104,006999,广发景兴中短债C,2021-11-15,1.0496,1.0770,0.05,0.10,0.53,0.75,2.01,4.36,5.53,,3.48,7.78,4.2658,0.00%
1104,1105,010240,平安季季享3个月持有债券A,2021-11-15,1.0246,1.0246,0.01,0.12,0.40,0.88,2.01,,,,,2.46,2.45,0.03%
1105,1106,380006,中银纯债债券C,2021-11-15,1.0620,1.3990,0.09,0.09,0.57,0.47,2,4.25,7.03,11.45,3.36,44.93,4.2549,0.00%
1106,1107,100068,富国纯债债券发起C,2021-11-15,1.0881,1.3785,0.03,0.04,0.65,0.56,2,4.15,7.33,12.45,3.80,43.38,4.1688,0.00%
1107,1108,003983,鹏华丰惠债券,2021-11-12,1.0835,1.2016,0.01,0.04,0.51,0.63,2,4.07,7.41,12.40,3.70,21.33,4.2528,0.08%
1108,1109,000910,鑫元合丰纯债C,2021-11-15,1.0375,1.2762,0.07,0.05,0.46,0.38,2,4.24,6.06,9.77,2.96,28.66,4.1455,0.00%
1109,1110,008937,诺德安盈纯债,2021-11-12,1.0452,1.0452,0,0.07,0.31,0.70,2,5.30,,,4.53,4.52,5.2886,0.08%
1110,1111,008875,国寿安保尊恒利率债债券A,2021-11-12,1.0414,1.0614,0.03,0.01,0.33,0.54,2,4.83,,,3.54,6.18,4.8151,0.08%
1111,1112,167504,安信中短利率债(LOF)A,2021-11-15,1.0997,1.1997,0.05,0.06,0.39,0.66,1.99,16.59,19.32,,15.62,20.60,16.5443,0.03%
1112,1113,007981,红塔红土瑞祥纯债A,2021-11-12,1.0491,1.0491,0.02,0.03,0.22,0.39,1.99,4.06,,,4.27,4.91,4.1704,0.05%
1113,1114,970005,安信瑞鸿中短债C,2021-11-12,1.0696,1.0696,0.02,0.08,0.40,0.86,1.99,3.85,,,3.76,4.55,4.0669,0.00%
1114,1115,009529,中融中债1-5年国开行A,2021-11-15,1.0279,1.0479,0.07,-0.02,0.43,0.59,1.99,4.02,,,3.15,4.76,3.9981,0.05%
1115,1116,003130,中信保诚稳利债券C,2021-11-12,1.0768,1.1647,0,0.06,0.49,0.57,1.98,3.88,5.71,10.81,3.01,17.08,3.9504,0.00%
1116,1117,519746,交银丰享收益债券A,2021-11-15,2.1789,,0.05,0.07,0.62,0.71,1.98,4.53,7.57,11.28,4,132.32,4.5311,0.08%
1117,1118,003498,前海联合添和纯债A,2021-11-15,1.0517,1.3277,0.05,0.02,0.41,0.61,1.98,4.31,7.70,25.73,3.47,34.10,4.2577,0.08%
1118,1119,002986,泰康丰盈债券,2021-11-12,1.3171,1.3171,0.23,0.72,2.17,1.10,1.98,5.01,13.40,23,3.66,31.71,5.0906,0.08%
1119,1120,004981,新华鑫日享中短债A,2021-11-12,1.0880,1.1067,0.02,0.06,0.43,0.86,1.98,3.74,6.83,,3.35,10.70,3.7433,0.04%
1120,1121,000015,华夏纯债债券A,2021-11-15,1.2430,1.4130,0.08,0.08,0.40,0.57,1.97,3.95,6.96,12.07,3.24,42.97,3.8710,0.08%
1121,1122,005755,平安短债C,2021-11-15,1.1349,1.1549,0.02,0.04,0.35,0.82,1.97,6.03,8.58,12.37,4.77,15.71,5.9972,0.00%
1122,1123,007095,建信中债国开行债C,2021-11-12,1.0603,1.1093,0.01,-0.09,0.34,0.35,1.97,4.64,8.91,,3.32,11.18,4.6900,0.00%
1123,1124,660016,农银汇理金聚高等级债券,2021-11-12,1.0447,1.0447,0.01,0,0.47,0.70,1.96,4.03,,,3.20,4.47,4.1783,0.08%
1124,1125,003811,中金金利A,2021-11-15,1.0349,1.1754,0.04,0.04,0.33,0.54,1.96,3.74,5.12,8.47,3.03,18.19,3.6577,0.10%
1125,1126,002961,中欧双利债券A,2021-11-15,1.2358,1.3238,-0.14,0.06,0.38,0.07,1.96,5.94,16.97,24.17,2.74,33.17,5.9288,0.08%
1126,1127,005852,中银添利债券发起C,2021-11-15,1.3040,1.7210,0,0.08,0.38,0.30,1.96,4.55,9,15.74,3.59,19.01,4.5482,0.08%
1127,1128,006774,国寿安保尊荣中短债债券C,2021-11-12,1.0922,1.0922,0.01,0.03,0.35,0.51,1.96,3.51,6.32,,3.11,9.22,3.5359,0.00%
1128,1129,004647,新华鼎利债券A,2021-11-12,1.0957,1.0957,-0.02,-0.10,0.65,1.17,1.96,3.78,7.48,,2.13,9.57,3.5731,0.08%
1129,1130,007878,惠升和风纯债C,2021-11-12,1.0822,1.0962,0.02,-0.02,0.31,0.44,1.96,6.61,9.63,,5.46,9.70,6.6408,0.00%
1130,1131,900039,中信证券六个月债券C,2021-11-12,1.0780,1.0780,0,0.10,0.16,0.20,1.96,4.14,7.05,,3.77,7.80,4.3259,0.00%
1131,1132,008933,天弘中债1-3年国开债,2021-11-15,1.0309,1.0309,0.08,0.07,0.48,0.68,1.96,4.07,,,3.14,3.09,3.9875,0.05%
1132,1133,010917,德邦锐祥债券A,2021-11-12,1.0084,1.0204,0.01,0.06,0.67,0.81,1.96,,,,,2.05,2.047544,0.08%
1133,1134,002882,中加丰润纯债债券C,2021-11-15,1.1769,1.1969,0.03,0.07,0.50,0.75,1.95,3.26,5.56,9.49,3.67,19.71,3.2830,0.00%
1134,1135,001949,建信稳定丰利债券C,2021-11-12,1.2020,1.2020,0,0.08,0,0.33,1.95,1.95,5.35,11.19,0.67,20.20,1.8644,0.00%
1135,1136,000028,华富安鑫债券,2021-11-15,1.1896,1.5676,-0.05,0.83,1.57,1.12,1.95,4.51,14.64,19.76,3.09,66.28,4.2572,0.08%
1136,1137,006389,金鹰添祥中短债A,2021-11-12,1.1056,1.1256,0.01,0.05,0.42,0.73,1.95,4.26,7.40,12.06,3.70,12.75,4.3117,0.03%
1137,1138,007100,中银添利债券发起E,2021-11-15,1.3080,1.4230,0,0.08,0.38,0.30,1.95,4.45,8.80,,3.50,12.31,4.4541,0.00%
1138,1139,008913,平安元丰中短债债券E,2021-11-15,1.0479,1.0479,0.04,0.07,0.41,0.69,1.95,4.28,,,3.45,4.79,4.2704,0.00%
1139,1140,010768,建信利率债策略纯债债券C,2021-11-12,1.0215,1.0315,0.01,-0.02,0.27,0.33,1.95,,,,3.06,3.16,3.156107,0.00%
1140,1141,000655,鑫元稳利债券,2021-11-15,1.1240,1.3573,0.05,0.05,0.49,0.80,1.94,4.04,7.57,10.07,3.45,38.72,3.9704,0.06%
1141,1142,400009,东方稳健回报债券A,2021-11-12,1.26,1.4260,0,0,0.40,0.88,1.94,3.79,6.06,8.15,3.53,46.10,3.8747,0.08%
1142,1143,519654,银河丰利纯债债券,2021-11-12,1.0442,1.1592,0.01,0,0.30,0.47,1.94,4.21,8.17,11.87,3.31,16.54,4.2309,0.08%
1143,1144,003210,博时智臻纯债债券,2021-11-15,1.1297,1.2039,0.04,0.04,0.40,0.61,1.94,4.08,7.17,11.25,3.36,21.43,4.0258,0.08%
1144,1145,007715,南方贺元利率债债券C,2021-11-15,1.0263,1.0753,0.08,0.07,0.52,0.55,1.94,4.11,7.52,,3.30,7.65,4.0057,0.00%
1145,1146,010270,汇安嘉盈一年持有期债券C,2021-11-12,1.0269,1.0269,0.13,0.14,0.98,0.68,1.94,,,,,2.69,2.69,0.00%
1146,1147,010986,银华信用季季红债券C,2021-11-15,1.0166,1.0816,0.04,0.06,0.55,0.55,1.94,,,,3.14,3.63,3.593911,0.00%
1147,1148,202101,南方宝元债券A,2021-11-15,2.5766,4.0366,0.09,0.41,0.90,1.04,1.93,5.68,20,34.47,3.34,623.58,5.1152,0.08%
1148,1149,003521,万家1-3年政金债纯债C,2021-11-12,1.0111,1.1761,0.02,-0.01,0.33,0.53,1.93,4.24,6.89,10.55,3.11,18.93,4.2831,0.00%
1149,1150,003979,中信建投稳祥C,2021-11-12,1.0399,1.2029,0,0.03,0.45,0.44,1.93,4.03,7.73,13.18,3.30,21.92,4.1383,0.00%
1150,1151,000139,富国国有企业债债券A/B,2021-11-15,1.0040,1.3855,0.02,0.06,0.36,0.70,1.93,4.19,6.97,10.83,3.55,46.22,4.1909,0.08%
1151,1152,002738,泓德裕康债券A,2021-11-15,1.2805,1.4005,0.05,0.07,0.40,0.11,1.93,5.75,21.19,35.22,3.04,42.52,5.6110,0.08%
1152,1153,006903,长盛安鑫中短债C,2021-11-12,1.0606,1.0796,-0.02,0.01,0.40,0.66,1.93,3.54,5.71,,3.05,8.06,3.6653,0.00%
1153,1154,519188,万家信用恒利债券A,2021-11-12,1.2395,1.4832,-0.01,0.02,0.36,0.49,1.92,3.92,8.15,13.39,3.35,51.42,4.0024,0.08%
1154,1155,002734,泓德裕荣纯债债券A,2021-11-15,1.0971,1.5531,0.04,0.12,0.39,0.85,1.92,2.86,6.77,12.90,2.61,62.21,2.8868,0.08%
1155,1156,000395,汇添富安心中国债券A,2021-11-15,1.3270,1.3270,0,0,0.45,0.61,1.92,3.19,5.48,9.49,2.95,32.70,3.2685,0.08%
1156,1157,003730,博时富华纯债债券,2021-11-15,1.1226,1.2190,0.07,0.06,0.47,0.65,1.92,3.93,7.09,11.78,2.97,23.11,3.7839,0.08%
1157,1158,003648,融通通祺债券,2021-11-12,1.0909,1.2119,0.01,0.03,0.52,0.66,1.92,4.23,7.60,12.20,3.36,22.65,4.2825,0.80%
1158,1159,006553,国投瑞银恒泽中短债C,2021-11-15,1.0539,1.0859,-0.01,-0.22,-0.14,0.39,1.92,2.25,4.74,,2.57,8.72,2.3499,0.00%
1159,1160,006854,人保鑫泽纯债A,2021-11-15,1.0466,1.0466,0,0.04,0.14,0.43,1.92,5.90,3.23,,4.55,4.66,5.7065,0.08%
1160,1161,006896,新华聚利债券A,2021-11-12,1.1982,1.1982,0.26,0.80,1.95,1.57,1.92,3.71,12.37,,2.59,19.82,3.8032,0.08%
1161,1162,008646,天弘增利短债A,2021-11-15,1.0536,1.0536,0.03,0.06,0.29,0.82,1.92,4,,,3.66,5.36,3.9680,0.03%
1162,1163,009530,中融中债1-5年国开行C,2021-11-15,1.0272,1.0472,0.07,-0.02,0.41,0.56,1.92,3.90,,,3.04,4.69,3.8759,0.00%
1163,1164,009178,东方永悦18个月定开债券C,2021-11-12,0.9971,0.9971,0,-0.09,0.04,0.02,1.92,-0.44,,,0.02,-0.29,,0.00%
1164,1165,000150,华安双债添利债券C,2021-11-15,1.3029,1.6229,-0.14,0.25,-0.23,0.05,1.91,3.59,8.76,12.51,2.81,68.91,3.6052,0.00%
1165,1166,001961,博时裕荣纯债债券,2021-11-15,1.0653,1.2367,0.04,0.04,0.42,0.55,1.91,4.36,6.99,10.49,3.36,25.05,4.3259,0.08%
1166,1167,007015,嘉合磐泰短债债券C,2021-11-15,1.0340,1.0940,0.05,0.09,0.30,0.54,1.91,3.83,8.90,,3.26,9.54,3.7434,0.00%
1167,1168,010083,中银欣享利率债,2021-11-15,1.0109,1.0374,0.08,0.06,0.47,0.60,1.91,3.69,,,2.89,3.78,3.5969,0.08%
1168,1169,010048,平安短债I,2021-11-15,1.1035,1.1035,0.02,0.04,0.35,0.79,1.91,3.80,,,3.23,4.02,3.7814,0.00%
1169,1170,002438,创金合信尊盛纯债,2021-11-12,1.0170,1.2390,0,0,0.39,0.59,1.90,3.83,8.20,13.44,3.11,26.61,3.9270,0.08%
1170,1171,006516,浙商汇金短债A,2021-11-12,1.0389,1.1179,0.01,0.08,0.31,0.82,1.90,3.98,7.68,,3.49,12.24,3.9950,0.03%
1171,1172,006855,人保鑫泽纯债C,2021-11-15,1.0452,1.0452,0.01,0.04,0.13,0.41,1.90,5.90,3.13,,4.55,4.52,5.6938,0.00%
1172,1173,008042,兴业中证银行50金融债指数A,2021-11-12,1.0455,1.0655,0.01,0,0.36,0.53,1.90,4.15,,,3.36,6.58,4.1986,0.05%
1173,1174,160617,鹏华丰润债券(LOF),2021-11-12,1.1198,1.6513,0.02,0.01,0.32,0.48,1.89,3.88,6.99,12.16,3.03,80.06,3.8828,0.08%
1174,1175,000148,易方达高等级信用债债券C,2021-11-15,1.1260,1.4340,0,-0.09,0.18,0.36,1.89,3.74,6.31,12.14,3.93,47.11,3.8385,0.00%
1175,1176,002188,鹏华丰华债券,2021-11-12,1.2231,1.2518,0.01,0,0.32,0.46,1.89,3.85,7.16,16.99,3.19,25.85,3.8726,0.08%
1176,1177,000305,中银中高等级A,2021-11-15,1.0760,1.4530,0,0,0.37,0.28,1.89,4.64,8.45,13.24,3.65,53.19,4.6433,0.08%
1177,1178,002933,圆信永丰强化收益C,2021-11-15,1.1147,1.3147,-0.09,1.07,2.53,-0.42,1.89,7.16,15.62,27.10,6.02,33.48,6.9997,0.00%
1178,1179,001989,南方纯元C,2021-11-15,1.0401,1.1620,0.06,0.06,0.41,0.43,1.89,3.96,5.75,9.16,3.10,17.17,3.8800,0.00%
1179,1180,002970,博时裕昂纯债债券,2021-11-15,1.0180,1.1870,0.10,0.10,0.49,0.69,1.89,3.61,6.32,9.97,2.90,20.37,3.4100,0.08%
1180,1181,005756,平安短债E,2021-11-15,1.1050,1.1250,0.01,0.04,0.34,0.78,1.89,3.69,5.96,9.50,3.12,12.66,3.6784,0.00%
1181,1182,004672,华夏短债债券A,2021-11-12,1.0739,1.1510,0.01,0.06,0.32,0.66,1.89,3.98,6.65,11.18,3.51,15.27,4.0679,0.03%
1182,1183,006837,银华信用四季红债券C,2021-11-15,1.0120,1.1670,0.10,0.10,0.60,0.60,1.89,3.73,6.20,,3.21,9.30,3.6257,0.00%
1183,1184,040040,华安纯债债券A,2021-11-15,1.0726,1.4004,0.05,0.07,0.37,0.69,1.89,3.94,7.29,11.76,3.39,45.69,3.9154,0.08%
1184,1185,004956,中银证券安誉债券A,2021-11-15,1.0665,1.1225,0.06,0.06,0.33,0.32,1.89,3.77,6.30,9.92,2.81,12.71,3.7070,0.08%
1185,1186,007982,红塔红土瑞祥纯债C,2021-11-12,1.0225,1.0225,0.02,0.02,0.20,0.34,1.89,3.86,,,4.11,2.25,3.9866,0.00%
1186,1187,009357,博时季季乐持有期债券C,2021-11-15,1.0310,1.0499,0.01,0.04,0.32,0.62,1.89,3.80,,,3.55,5.02,3.8252,0.00%
1187,1188,970019,方正证券金港湾六个月持有债券C,2021-11-15,1.0257,1.0257,0,0.07,0.48,0.43,1.89,,,,,2.57,2.57,0.50%
1188,1189,002404,博时裕乾纯债C,2021-11-15,1.1064,1.1876,0.06,0.04,0.48,0.57,1.88,3.85,6.24,9.42,3.09,19.26,3.8021,0.00%
1189,1190,006060,鹏扬泓利债券C,2021-11-15,1.0611,1.1741,0.06,0.36,0.93,1.31,1.88,5.87,10.77,,4.33,17.86,5.7106,0.00%
1190,1191,167505,安信中短利率债(LOF)C,2021-11-15,1.0105,1.0733,0.05,0.07,0.39,0.53,1.88,3.92,6.39,,3.07,7.51,3.8771,0.00%
1191,1192,007290,汇添富中债1-3年农发债C,2021-11-15,1.0227,1.0785,0.05,0.07,0.36,0.59,1.88,4.14,6.81,,3.22,8.02,4.0862,0.00%
1192,1193,009728,中银证券安泰债券A,2021-11-15,1.0739,1.0739,-0.29,0.42,0.83,0.62,1.88,7.08,,,3.21,7.39,7.2496,0.08%
1193,1194,660109,农银增强收益债券C,2021-11-12,1.7443,1.8153,-0.02,0.18,0.79,0.43,1.87,4.47,14.19,18.53,3.07,85.35,4.6308,0.00%
1194,1195,000694,鑫元鸿利债券A,2021-11-15,1.3491,1.3991,0.02,0.04,0.10,0.10,1.87,2.09,4.31,9.93,1.12,40.21,2.0581,0.06%
1195,1196,002523,光大恒利纯债,2021-11-15,1.0245,1.1770,0.07,0.08,0.45,0.67,1.87,4.10,6.98,11.33,3.14,18.95,4.0337,0.08%
1196,1197,003082,中融1-3年中高等级信用债C,2021-11-15,1.0561,1.1411,0.05,0.09,0.64,0.55,1.87,3.17,6.67,10.56,3.15,14.36,3.1797,0.00%
1197,1198,004957,中银证券安誉债券C,2021-11-15,2.0042,2.0602,0.05,0.05,0.32,0.31,1.87,3.71,6.26,9.76,2.76,106.48,3.6479,0.00%
1198,1199,006797,嘉实中短债债券A,2021-11-12,1.0803,1.1003,0.02,0.04,0.40,0.49,1.87,3.54,7.29,,3.04,10.04,3.6246,0.04%
1199,1200,005690,中银安享债券,2021-11-15,1.0383,1.1013,0.07,0.06,0.44,0.55,1.87,4.07,6.96,,2.90,10.44,3.9927,0.08%
1200,1201,006450,嘉实致盈债券,2021-11-12,1.0182,1.1034,0.02,-0.04,0.40,0.52,1.87,4.06,6.89,10.64,3.01,10.71,4.0572,0.08%
1201,1202,007289,汇添富中债1-3年农发债A,2021-11-15,1.0236,1.0804,0.06,0.07,0.37,0.62,1.87,4.18,6.96,,3.24,8.21,4.1124,0.05%
1202,1203,006498,中科沃土沃盛纯债A,2021-11-12,1.0099,1.0158,0.01,0,0.20,0.59,1.87,3.55,,,2.91,1.58,3.5380,0.08%
1203,1204,008557,易方达裕富债券C,2021-11-15,1.1057,1.1057,-0.04,0.15,0.43,-0.08,1.87,5.02,,,4.06,10.57,4.8138,0.00%
1204,1205,009257,工银尊利中短债债券F,2021-11-12,1.0117,1.0271,-0.03,-0.26,0.18,0.06,1.87,4.12,,,4.04,2.71,4.2427,0.00%
1205,1206,011039,新华利率债债券C,2021-11-12,1.0210,1.0210,0.01,-0.05,0.56,0.62,1.87,,,,,2.10,2.1,0.00%
1206,1207,010241,平安季季享3个月持有债券C,2021-11-15,1.0228,1.0228,0,0.11,0.37,0.81,1.87,,,,,2.28,2.28,0.00%
1207,1208,470010,汇添富多元收益债券A,2021-11-15,1.2660,1.8950,0,0.72,-2.16,-2.01,1.86,6.52,20.34,30.21,2.97,111.88,6.9298,0.08%
1208,1209,002466,博时裕新纯债,2021-11-15,1.0562,1.2154,0.05,0.05,0.40,0.82,1.86,3.68,6.91,11.38,3.09,22.29,3.6219,0.08%
1209,1210,003162,博时富宁纯债债券,2021-11-15,1.0145,1.1925,0.03,0.03,0.36,0.54,1.86,4.10,7.08,10.97,3.31,20.45,4.0576,0.08%
1210,1211,007637,兴银鑫日享短债C,2021-11-12,1.0683,1.0683,0,0.05,0.39,0.76,1.86,3.83,6.47,,3.39,6.81,3.9203,0.00%
1211,1212,009281,长信中债1-3年政金债指数C,2021-11-15,1.0543,1.0543,0.03,0.05,0.28,0.51,1.86,4.95,,,3.14,5.43,4.9174,0.00%
1212,1213,530014,建信利率债债券,2021-11-12,1.0366,1.0366,0.02,-0.04,0.37,0.46,1.85,,,,,3.66,,0.06%
1213,1214,519942,长信利率C,2021-11-15,1.1793,1.2060,0.06,0.05,0.37,0.24,1.85,4.01,6.50,13.72,3.04,20.80,3.9513,0.00%
1214,1215,002274,中邮纯债聚利债券A,2021-11-12,1.1063,1.2679,0.02,-0.03,0.28,0.52,1.85,4.20,8.16,11.86,2.87,27.73,4.2453,0.08%
1215,1216,003349,长信稳益纯债,2021-11-15,1.0493,1.3703,0.04,0.07,0.37,0.46,1.85,3.68,7.11,12.37,3.07,39.38,3.6405,0.06%
1216,1217,003039,广发集富纯债A,2021-11-15,1.03,1.3160,0.10,0.10,0.49,0.68,1.85,3.54,5.93,9.69,2.84,34.40,3.4381,0.08%
1217,1218,160602,鹏华普天债券A,2021-11-12,1.3070,2.04,0,0.08,0.38,0.76,1.85,2.48,3.56,9.55,3.44,147.61,2.5567,0.08%
1218,1219,004463,鹏华丰玉债券,2021-11-12,1.0349,1.2010,0.02,0,0.32,0.46,1.85,3.90,6.80,11.27,3,21.58,3.9048,0.08%
1219,1220,006169,工银瑞福纯债债券A,2021-11-12,1.1079,1.1079,0.01,-0.03,0.34,0.52,1.85,4.44,7.04,10.81,3.12,10.79,4.4007,0.04%
1220,1221,006627,山西证券超短债C,2021-11-15,1.0649,1.1069,0.03,0.04,0.12,0.72,1.85,3.76,7.42,,3.50,10.85,3.7277,0.00%
1221,1222,008122,南方皓元短债A,2021-11-12,1.0660,1.0660,0.01,0.05,0.30,0.76,1.85,4.02,,,3.47,6.60,4.0508,0.04%
1222,1223,008043,兴业中证银行50金融债指数C,2021-11-12,1.0433,1.0633,0.01,-0.01,0.36,0.50,1.85,4.03,,,3.27,6.35,4.0840,0.00%
1223,1224,008647,天弘增利短债C,2021-11-15,1.0512,1.0512,0.04,0.06,0.29,0.79,1.85,3.86,,,3.55,5.12,3.8237,0.00%
1224,1225,261001,景顺长城稳定收益债券A,2021-11-12,1.1050,1.3770,0,0.09,0.45,0.55,1.84,4.25,7.90,11.37,3.95,42.09,4.4450,0.08%
1225,1226,002549,嘉实稳祥纯债债券A,2021-11-12,1.2698,1.2698,0.02,0.09,0.36,0.72,1.84,4.18,7.14,12.60,3.40,26.98,4.2786,0.08%
1226,1227,005025,交银丰盈收益债券C,2021-11-15,1.1896,,0.04,0.06,0.45,0.44,1.84,4.25,6.02,7.56,3.24,16.06,4.1973,0.00%
1227,1228,005931,中融恒裕纯债A,2021-11-15,1.0780,1.1080,0.05,0.03,0.37,0.82,1.84,3.93,7.80,10.72,3.33,10.91,3.9556,0.06%
1228,1229,006948,华宝中短债债券C,2021-11-15,1.0634,1.0834,0.03,0.05,0.47,0.72,1.84,3.33,5.73,,3.05,8.41,3.3522,0.00%
1229,1230,006484,广发中债1-3年国开债A,2021-11-15,1.0315,1.0953,0.08,0.09,0.41,0.70,1.84,4,6.47,9.81,3.09,9.81,3.9027,0.05%
1230,1231,008108,国联安短债债券A,2021-11-12,1.0606,1.0606,0.02,0.07,0.34,0.82,1.84,3.77,,,3.35,6.06,3.7972,0.03%
1231,1232,166016,中欧纯债债券(LOF)C,2021-11-15,1.0740,1.4950,0.09,0,0.75,0.47,1.83,2.96,5.69,11.51,2.28,60.67,2.8597,0.00%
1232,1233,000141,富国国有企业债债券C,2021-11-15,1.0046,1.3531,0.03,0.06,0.36,0.70,1.83,3.90,6.25,9.59,3.31,41.72,3.8902,0.00%
1233,1234,004498,鹏华丰源债券,2021-11-12,1.0527,1.1917,0.02,0.01,0.32,0.46,1.83,3.96,6.66,11.57,3.09,19.95,3.9762,0.08%
1234,1235,004673,华夏短债债券C,2021-11-12,1.0694,1.1464,0.01,0.05,0.31,0.63,1.83,3.88,6.44,10.83,3.42,14.80,3.9673,0.00%
1235,1236,006591,广发景明中短债A,2021-11-15,1.0281,1.1075,0.04,0.08,0.47,0.73,1.83,4.06,7.18,,3.38,11.11,4.0140,0.04%
1236,1237,007097,汇添富中债1-3年国开债A,2021-11-15,1.0134,1.0854,0.07,0.07,0.42,0.64,1.83,4.10,6.89,,3.03,8.80,4.0239,0.05%
1237,1238,006695,新华鑫日享中短债C,2021-11-12,1.0817,1.0975,0.01,0.05,0.40,0.78,1.83,3.45,6.22,,3.09,9.78,3.4460,0.00%
1238,1239,008626,南方0-5年江苏城投债A,2021-11-15,1.0210,1.0410,0.04,0.08,0.50,0.62,1.83,4.12,,,3.41,4.11,4.0807,0.06%
1239,1240,010918,德邦锐祥债券C,2021-11-12,0.9593,0.9593,0.01,0.06,0.66,0.76,1.83,,,,,-4.07,-4.07,0.00%
1240,1241,163907,中海惠裕纯债发起式,2021-11-15,0.8370,1.4340,0.12,-0.12,0.60,-0.24,1.82,3.85,4.87,6.60,2.32,50.93,3.7221,0.06%
1241,1242,002524,兴业福益债券,2021-11-12,1.1009,1.1909,0.01,0.01,0.33,0.53,1.82,3.26,9.45,12.99,2.94,19.35,3.2269,0.06%
1242,1243,003260,博时利发纯债,2021-11-15,1.0182,1.1529,0.07,0.04,0.99,0.44,1.82,3.51,5.30,9.10,2.68,15.96,3.4150,0.08%
1243,1244,004246,德邦锐乾债券A,2021-11-12,1.0350,1.21,0.02,0.06,0.36,0.52,1.82,3.91,8.17,13.22,3.17,22.86,4.0115,0.08%
1244,1245,002486,上银慧添利债券,2021-11-12,1.0120,1.2660,0,0,0.20,0.30,1.82,4.25,9.47,15.78,4.14,29.83,4.3535,0.00%
1245,1246,006390,金鹰添祥中短债C,2021-11-12,1.0971,1.1171,0.01,0.05,0.40,0.67,1.82,4.01,6.88,11.25,3.48,11.88,4.0694,0.00%
1246,1247,006055,鹏扬淳合债券,2021-11-15,1.0376,1.1596,0.03,0.04,0.26,0.47,1.82,3.82,7.34,13.05,2.92,16.65,3.7808,0.04%
1247,1248,006636,华富恒欣纯债债券A,2021-11-15,1.0780,1.0780,0.02,0.04,0.18,0.51,1.82,4.03,6.70,,3.40,7.79,4.0247,0.06%
1248,1249,006741,工银尊利中短债债券C,2021-11-12,1.0460,1.0784,-0.04,-0.27,0.17,0.03,1.82,4,6.05,,3.94,7.84,4.1329,0.00%
1249,1250,007520,富安达富利纯债A,2021-11-12,1.0763,1.0763,0.01,0,0.29,0.61,1.82,3.50,7.44,,3.21,7.63,3.5302,0.06%
1250,1251,007560,中融恒鑫纯债A,2021-11-15,1.0356,1.0756,0.08,0.06,0.47,0.60,1.82,3.43,7.21,,2.82,7.68,3.3449,0.06%
1251,1252,007327,前海联合泳辉纯债A,2021-11-15,1.0621,1.0621,0.04,0.04,0.47,0.62,1.82,3.90,5.40,,3.23,6.21,3.8642,0.08%
1252,1253,009560,上银中债1-3年国开行债券指数,2021-11-12,1.0411,1.0411,0.03,0.01,0.19,0.38,1.82,3.88,,,2.95,4.11,3.9022,0.08%
1253,1254,233005,大摩强收益债券,2021-11-15,1.2743,2.1368,0.01,0.13,0.62,0.48,1.81,4.29,13.89,20.15,3.70,119.59,4.3199,0.08%
1254,1255,000562,南方启元债券C,2021-11-15,1.18,1.2570,0,0,0.17,0.34,1.81,3.68,6.07,9.38,2.97,26.26,3.6824,0.00%
1255,1256,000898,华富恒稳纯债债券A,2021-11-15,1.1335,1.2985,0.05,0.04,0.38,0.56,1.81,3.94,6.72,10.06,2.88,30.42,3.8728,0.08%
1256,1257,004104,信诚稳鑫A,2021-11-12,1.0209,1.1999,0,0.01,0.42,0.54,1.81,3.82,6.69,11.65,3.10,21.52,3.9113,0.08%
1257,1258,000736,诺安聚利债券A,2021-11-15,1.2682,1.3322,0.05,0.09,0.59,0.71,1.81,4.16,4.04,9.71,3.05,34.44,4.0894,0.08%
1258,1259,110053,易方达安源中短债债券A,2021-11-15,1.0841,1.0841,0.03,0.06,0.29,0.68,1.81,4.10,6.79,,3.35,8.41,4.0614,0.03%
1259,1260,000563,南方通利债券A,2021-11-12,1.1215,1.4574,0.03,-0.09,0.51,0.41,1.81,4.39,7.84,13.61,3.68,53.40,4.5082,0.08%
1260,1261,003514,国寿安保安享纯债,2021-11-12,1.0381,1.1675,0,0.07,0.42,0.49,1.81,3.73,6.75,10.03,3.10,18.01,3.7501,0.08%
1261,1262,005010,金鹰添瑞中短债A,2021-11-12,1.0335,1.1665,0,0.05,0.34,0.67,1.80,3.76,6.85,10.73,3.17,17.61,3.8186,0.04%
1262,1263,006421,中银弘享债券,2021-11-15,1.0255,1.1055,0.05,0.04,0.55,0.57,1.80,4.07,7.50,,3.05,10.74,4.0207,0.08%
1263,1264,007035,中银中债1-3年期国开债指数,2021-11-15,1.0196,1.0868,0.06,0.03,0.39,0.61,1.80,3.93,6.58,,2.85,8.91,3.8466,0.05%
1264,1265,008658,农银国债及政金债1-5年指数,2021-11-12,1.0240,1.0398,0.01,0.01,0.34,0.56,1.80,3.75,,,3.01,3.99,3.7703,0.05%
